Rank,Code,Company,Price,1 Day,1 Week,1 Month,1 Year,Sector,Mkt Cap ($)
1378,DHOF,DHOFDaintree HYBRID Opportunities Fund (Managed Fund),$9.04,0.00%,-0.55%,-0.66%,-2.80%,Financials,29.82M
1379,NGE,NGENGE Capital Ltd,$0.83,0.00%,+1.22%,-4.05%,+3.75%,Financials,29.74M
1380,BPH,BPHBPH Energy Ltd,$0.029,+7.41%,-9.38%,+61.11%,+70.59%,Financials,29.73M
1381,MCCL,MCCLMunro Climate Change Leaders Fund (Managed Fund),$9.61,+2.34%,+1.59%,-3.03%,+2.45%,Financials,29.67M
1382,USL,USLUnico Silver Ltd,$0.10,0.00%,+1.01%,+11.11%,-23.08%,Materials,29.61M
1383,VEN,VENVintage Energy Ltd,$0.034,0.00%,-10.53%,+13.33%,-58.28%,Energy,29.57M
1384,PPL,PPLPureprofile Ltd,$0.026,0.00%,0.00%,-10.35%,-25.71%,Communication Services,29.53M
1385,PUR,PURPursuit Minerals Ltd,$0.01,+11.11%,+11.11%,+11.11%,-9.09%,Materials,29.44M
1386,WOA,WOAWide Open Agriculture Ltd,$0.17,0.00%,0.00%,-47.69%,-41.38%,Consumer Staples,29.42M
1387,AQI,AQIAlicanto Minerals Ltd,$0.048,+2.13%,-2.04%,+6.67%,+33.33%,Materials,29.42M
1388,IAM,IAMIncome Asset Management Group Ltd,$0.105,0.00%,-12.50%,-12.50%,-30.00%,Financials,29.4M
1389,DGR,DGRDGR Global Ltd,$0.028,0.00%,+7.69%,+7.69%,-53.33%,Materials,29.22M
1390,AUDS,AUDSBetashares Strong Australian Dollar Fund (Hedge Fund),$6.06,+0.17%,+5.94%,+0.66%,-2.73%,Financials,29.09M
1391,NUH,NUHNuheara Ltd,$0.13,0.00%,-3.70%,-12.44%,-48.49%,Information Technology,28.98M
1392,WTL,WTLWT Financial Group Ltd,$0.085,0.00%,0.00%,0.00%,0.00%,Financials,28.83M
1393,SRT,SRTStrata Investment Holdings Plc,$0.17,0.00%,0.00%,+3.03%,-43.33%,Materials,28.8M
1394,CBR,CBRCarbon Revolution Ltd,$0.135,0.00%,0.00%,-15.63%,-64.47%,Consumer Discretionary,28.76M
1395,WA8,WA8Warriedar Resources Ltd,$0.059,-4.84%,+1.72%,-13.24%,-60.67%,Materials,28.73M
1396,KME,KMEKip Mcgrath Education Centres Ltd,$0.505,0.00%,-4.72%,-17.89%,-36.88%,Consumer Discretionary,28.71M
1397,CD1,CD1CD Private Equity Fund I,$0.785,-0.63%,-0.63%,-4.27%,-12.78%,Financials,28.69M
1398,NML,NMLNavarre Minerals Ltd,$0.019,0.00%,0.00%,0.00%,-55.81%,Materials,28.56M
1399,VRC,VRCVolt Resources Ltd,$0.007,0.00%,-6.67%,-12.50%,-66.67%,Materials,28.51M
1400,MRC,MRCMineral Commodities Ltd,$0.033,+3.13%,-7.82%,+11.73%,-50.17%,Materials,28.39M
1401,OKR,OKROkapi Resources Ltd,$0.135,0.00%,0.00%,-12.90%,-34.15%,Materials,28.36M
1402,RSH,RSHRespiri Ltd,$0.028,+12.00%,-15.15%,-30.00%,-24.32%,Health Care,28.33M
1403,GFL,GFLGlobal Masters Fund Ltd,$2.64,0.00%,-1.12%,-8.97%,+12.34%,Financials,28.31M
1404,TCG,TCGTuraco Gold Ltd,$0.056,+3.70%,+12.00%,+16.67%,+40.00%,Materials,28.15M
1405,EV1,EV1Evolution Energy Minerals Ltd,$0.16,0.00%,-11.11%,-3.03%,-36.00%,Materials,28.06M
1406,EMD,EMDEmyria Ltd,$0.078,+11.43%,+9.86%,+4.00%,-60.71%,Health Care,28.04M
1407,PV1,PV1Provaris Energy Ltd,$0.051,+2.00%,-5.56%,-19.05%,-19.05%,Energy,28.04M
1408,CCG,CCGComms Group Ltd,$0.073,+4.29%,+1.39%,-7.60%,0.00%,Communication Services,28M
1409,MGL,MGLMagontec Ltd,$0.355,0.00%,-22.40%,-21.11%,+1.43%,Materials,27.87M
1410,WIA,WIAWIA Gold Ltd,$0.03,-11.77%,-6.25%,-21.05%,-42.02%,Materials,27.62M
1411,IME,IMEImexhs Ltd,$0.65,-2.26%,-7.14%,+8.33%,+35.42%,Health Care,27.62M
1412,GHY,GHYGold Hydrogen Ltd,$0.485,+3.19%,+90.20%,+120.46%,-3.00%,Energy,27.61M
1413,HGBL,HGBLBetashares Global Shares ETF - Currency Hedged,$51.53,+1.50%,+3.62%,-0.19%,+2.10%,N/A,27.57M
1414,AUQ,AUQAlara Resources Ltd,$0.038,-5.00%,+15.15%,+5.56%,+5.56%,Materials,27.29M
1415,SNS,SNSSensen Networks Ltd,$0.04,0.00%,+2.56%,-14.47%,-36.19%,Information Technology,27.27M
1416,JXT,JXTJaxsta Ltd,$0.053,+3.92%,0.00%,-5.36%,+76.67%,Information Technology,27.2M
1417,HAL,HALHalo Technologies Holdings Ltd,$0.21,+5.00%,+50.00%,+296.23%,-16.00%,Financials,27.19M
1418,FEG,FEGFar East Gold Ltd,$0.15,0.00%,-6.25%,-6.25%,-75.00%,Materials,27.09M
1419,AMX,AMXAerometrex Ltd,$0.285,-1.72%,+7.55%,-10.94%,-35.23%,Industrials,27.02M
1420,FL1,FL1First Lithium Ltd,$0.385,-1.28%,+48.08%,+54.00%,+113.89%,Materials,26.97M
1421,PHX,PHXPharmx Technologies Ltd,$0.045,0.00%,0.00%,+4.65%,+50.00%,Information Technology,26.93M
1422,IISV,IISVIntell Invest Select Value SHR Fund (Managed Fund),$2.65,+1.53%,+2.32%,-1.12%,+5.58%,Financials,26.93M
1423,FND,FNDFindi Ltd,$0.73,+4.29%,+41.75%,+65.91%,+35.19%,Information Technology,26.91M
1424,ASP,ASPAspermont Ltd,$0.011,+22.22%,+37.50%,0.00%,-45.00%,Communication Services,26.83M
1425,SES,SESSecos Group Ltd,$0.045,-4.26%,+2.27%,-12.62%,-64.00%,Materials,26.71M
1426,MIO,MIOMacarthur Minerals Ltd,$0.16,0.00%,-3.03%,-8.57%,+23.08%,Materials,26.57M
1427,FAL,FALFalcon Metals Ltd,$0.15,0.00%,+11.11%,0.00%,-16.67%,Materials,26.55M
1428,PIL,PILPeppermint Innovation Ltd,$0.013,0.00%,0.00%,+18.18%,+30.00%,Information Technology,26.49M
1429,ECG,ECGEcargo Holdings Ltd,$0.043,+10.26%,+10.26%,+7.50%,+152.94%,Industrials,26.46M
1430,KRR,KRRKing River Resources Ltd,$0.017,-5.56%,+6.25%,+70.00%,+30.77%,Materials,26.41M
1431,MTC,MTCMetalstech Ltd,$0.14,-12.50%,-3.45%,-37.78%,-62.67%,Materials,26.4M
1432,TLM,TLMTalisman Mining Ltd,$0.14,-6.67%,-3.45%,+3.70%,+7.69%,Materials,26.36M
1433,IDT,IDTIDT Australia Ltd,$0.075,+2.74%,+31.58%,+29.31%,-25.00%,Health Care,26.36M
1434,DKM,DKMDuketon Mining Ltd,$0.215,0.00%,0.00%,-29.51%,-31.75%,Materials,26.25M
1435,AQLT,AQLTBetashares Australian Quality ETF,$23.80,+0.72%,+2.23%,-2.22%,+3.48%,Financials,26.23M
1436,RHT,RHTResonance Health Ltd,$0.056,0.00%,-5.09%,-29.11%,-23.29%,Health Care,26.15M
1437,AMS,AMSAtomos Ltd,$0.065,0.00%,0.00%,0.00%,-35.00%,Consumer Discretionary,26.12M
1438,MMM,MMMMarley Spoon Se,$0.066,+4.76%,-5.71%,-8.33%,-68.57%,Consumer Staples,25.96M
1439,MIL,MILMillennium Services Group Ltd,$0.55,+1.85%,+5.77%,+5.77%,0.00%,Industrials,25.94M
1440,KAU,KAUKaiser Reef Ltd,$0.175,+2.94%,+2.94%,0.00%,+6.06%,Materials,25.88M
1441,PAA,PAAPharmaust Ltd,$0.074,0.00%,+4.23%,-7.50%,-2.63%,Health Care,25.81M
1442,KNI,KNIKuniko Ltd,$0.30,+11.11%,+15.39%,-3.23%,-54.02%,Materials,25.77M
1443,UBN,UBNUrbanise.com Ltd,$0.40,-6.98%,-6.98%,-5.88%,-46.31%,Information Technology,25.67M
1444,DCG,DCGDecmil Group Ltd,$0.165,0.00%,+3.13%,-2.94%,+3.13%,Industrials,25.67M
1445,STN,STNSaturn Metals Ltd,$0.135,-3.57%,+3.85%,-10.00%,-44.50%,Materials,25.66M
1446,CDO,CDOCadence Opportunities Fund Ltd,$1.63,0.00%,-4.68%,-1.81%,-32.08%,Financials,25.59M
1447,INCM,INCMBetashares Global Income Leaders ETF,$15.00,+2.11%,+0.87%,-1.19%,-2.79%,Financials,25.54M
1448,ECS,ECSECS Botanics Holdings Ltd,$0.023,0.00%,0.00%,+4.55%,-4.17%,Health Care,25.45M
1449,QXR,QXRQX Resources Ltd,$0.023,0.00%,0.00%,-4.17%,-73.26%,Materials,25.43M
1450,TKM,TKMTrek Metals Ltd,$0.051,0.00%,+2.00%,-8.93%,-20.31%,Materials,25.38M
1451,ATS,ATSAustralis Oil & Gas Ltd,$0.02,0.00%,-20.00%,-25.93%,-41.18%,Energy,25.34M
1452,AUST,AUSTBetashares Managed Risk AUS SH Fund (Managed Fund),$15.44,0.00%,+1.11%,-0.96%,-4.10%,Financials,25.33M
1453,NET,NETNetlinkz Ltd,$0.007,-12.50%,+16.67%,-12.50%,-72.00%,Information Technology,25.32M
1454,SVY,SVYStavely Minerals Ltd,$0.067,-1.47%,-8.22%,-10.67%,-53.79%,Materials,25.29M
1455,BRX,BRXBelararox Ltd,$0.485,+7.78%,+7.78%,-19.17%,+61.67%,Materials,25.19M
1456,TAL,TALTalius Group Ltd,$0.011,0.00%,+10.00%,0.00%,+4.76%,Information Technology,25.15M
1457,ANL,ANLAmani Gold Ltd,$0.001,0.00%,0.00%,0.00%,0.00%,Materials,25.14M
1458,HCF,HCFH&G High Conviction Ltd,$1.00,+3.09%,+1.01%,+5.26%,+1.01%,Financials,25.06M
1459,PAM,PAMPan Asia Metals Ltd,$0.15,-6.25%,-9.09%,-25.00%,-60.53%,Materials,25.05M
1460,BAS,BASBass Oil Ltd,$0.093,0.00%,-3.13%,-11.43%,+165.71%,Energy,24.96M
1461,SPT,SPTSplitit Payments Ltd,$0.045,+7.14%,+36.36%,+21.62%,-64.00%,Financials,24.9M
1462,FPC,FPCFat Prophets Global Contrarian Fund Ltd,$0.83,+2.47%,+1.22%,+0.61%,-5.68%,Financials,24.86M
1463,EZZ,EZZEZZ Life Science Holdings Ltd,$0.58,0.00%,-10.77%,-14.71%,+87.10%,Health Care,24.77M
1464,TEG,TEGTriangle Energy (Global) Ltd,$0.018,0.00%,0.00%,0.00%,+28.57%,Energy,24.77M
1465,WNX,WNXWellnex Life Ltd,$0.053,0.00%,0.00%,0.00%,-32.05%,Consumer Staples,24.77M
1466,MKR,MKRManuka Resources Ltd,$0.044,+10.00%,0.00%,-4.35%,-67.41%,Materials,24.75M
1467,BXN,BXNBioxyne Ltd,$0.013,0.00%,+8.33%,+18.18%,-51.85%,Consumer Staples,24.72M
1468,CLA,CLACelsius Resources Ltd,$0.011,0.00%,+10.00%,0.00%,+10.00%,Materials,24.71M
1469,WHFPB,WHFPBWhitefield Industrials Ltd,$98.36,-0.14%,+0.15%,+0.68%,-0.09%,N/A,24.59M
1470,CIW,CIWClime Investment Management Ltd,$0.34,0.00%,-2.86%,-15.00%,-37.04%,Financials,24.59M
1471,EMN,EMNEuro Manganese Inc,$0.10,-9.09%,-23.08%,-28.57%,-66.67%,Materials,24.58M
1472,HRZ,HRZHorizon Minerals Ltd,$0.035,-5.41%,0.00%,-2.78%,-40.68%,Materials,24.53M
1473,BDT,BDTBirddog Technology Ltd,$0.125,0.00%,-3.85%,0.00%,-10.71%,Information Technology,24.46M
1474,DCGPA,DCGPADecmil Group Ltd,$0.186,-2.11%,-4.62%,-4.62%,-4.62%,N/A,24.43M
1475,GWR,GWRGWR Group Ltd,$0.076,+1.33%,+8.57%,-9.52%,+26.67%,Materials,24.41M
1476,SIH,SIHSihayo Gold Ltd,$0.002,0.00%,0.00%,+33.33%,0.00%,Materials,24.41M
1477,BDX,BDXBcal Diagnostics Ltd,$0.10,0.00%,+2.04%,-4.76%,+42.86%,Health Care,24.33M
1478,SUV,SUVSuvo Strategic Minerals Ltd,$0.03,+15.39%,-11.77%,-3.23%,-43.40%,Materials,24.32M
1479,AZI,AZIAltamin Ltd,$0.062,+1.64%,+5.09%,-4.62%,-27.91%,Materials,24.29M
1480,CYP,CYPCynata Therapeutics Ltd,$0.135,+12.50%,+12.50%,-3.57%,-57.81%,Health Care,24.25M
1481,SFG,SFGSeafarms Group Ltd,$0.005,0.00%,+25.00%,0.00%,-50.00%,Consumer Staples,24.18M
1482,TCO,TCOTransmetro Corporation Ltd,$1.80,-1.37%,-1.10%,-0.55%,+56.52%,Consumer Discretionary,24.09M
1483,EDU,EDUEDU Holdings Ltd,$0.145,0.00%,0.00%,-9.38%,-14.71%,Consumer Discretionary,23.96M
1484,ENA,ENAEnsurance Ltd,$0.265,-1.85%,-1.85%,-1.85%,+12.77%,Financials,23.89M
1485,SSO,SSOSPDR S&P/ASX Small Ordinaries Fund,$12.20,0.00%,+2.01%,-3.18%,-5.94%,Financials,23.84M
1486,MGT,MGTMagnetite Mines Ltd,$0.31,0.00%,-0.25%,+4.74%,-60.72%,Materials,23.8M
1487,MLS,MLSMetals Australia Ltd,$0.038,+5.56%,+11.77%,+8.57%,0.00%,Materials,23.71M
1488,VR8,VR8Vanadium Resources Ltd,$0.044,-8.33%,0.00%,-24.14%,-35.29%,Materials,23.68M
1489,CWX,CWXCarawine Resources Ltd,$0.12,0.00%,0.00%,-18.77%,+41.69%,Materials,23.62M
1490,CC9,CC9Chariot Corporation Ltd,$0.32,+4.92%,-28.89%,-28.89%,-28.89%,Materials,23.47M
1491,COD,CODCoda Minerals Ltd,$0.165,+6.45%,+6.45%,-8.33%,-34.00%,Materials,23.46M
1492,GTG,GTGGenetic Technologies Ltd,$0.002,0.00%,0.00%,0.00%,-33.33%,Health Care,23.08M
1493,SEN,SENSenetas Corporation Ltd,$0.019,0.00%,-9.52%,-9.52%,-47.22%,Information Technology,23.07M
1494,GC1,GC1Glennon Small Companies Ltd,$0.44,-1.12%,-6.38%,-4.35%,-27.27%,Financials,22.96M
1495,TOR,TORTorque Metals Ltd,$0.19,+2.70%,+22.58%,-40.63%,+5.56%,Materials,22.93M
1496,1AI,1AIAlgorae Pharmaceuticals Ltd,$0.014,0.00%,+27.27%,-12.50%,+1.25%,Health Care,22.9M
1497,JPR,JPRJupiter Energy Ltd,$0.018,-5.26%,-5.26%,0.00%,-18.18%,Energy,22.87M
1498,IYLD,IYLDIshares Yield Plus ETF,$98.23,+0.09%,+0.16%,-0.21%,+0.83%,Financials,22.83M
1499,5GG,5GGPentanet Ltd,$0.061,-3.18%,-3.18%,0.00%,-75.10%,Communication Services,22.8M
1500,BUR,BURBurley Minerals Ltd,$0.225,0.00%,+15.39%,+45.16%,+21.62%,Materials,22.79M
1501,CGR,CGRCGN Resources Ltd,$0.25,+2.04%,+28.21%,+25.00%,+25.00%,Materials,22.69M
1502,EMB,EMBEmbelton Ltd,$10.50,0.00%,0.00%,0.00%,+5.00%,Industrials,22.66M
1503,MGU,MGUMagnum Mining and Exploration Ltd,$0.028,+12.00%,+27.27%,0.00%,-3.45%,Materials,22.51M
1504,AEV,AEVAvenira Ltd,$0.013,0.00%,+8.33%,+8.33%,-27.78%,Materials,22.49M
1505,ELT,ELTElementos Ltd,$0.115,0.00%,0.00%,-11.54%,-60.35%,Materials,22.4M
1506,TSO,TSOTesoro Gold Ltd,$0.021,+5.00%,+10.53%,+5.00%,-33.62%,Materials,22.13M
1507,SHP,SHPSouth HARZ Potash Ltd,$0.031,+10.71%,+14.82%,-3.13%,-42.59%,Materials,22.12M
1508,RDM,RDMRed Metal Ltd,$0.084,0.00%,0.00%,+1.21%,+12.78%,Materials,22.11M
1509,MLM,MLMMetallica Minerals Ltd,$0.023,0.00%,0.00%,-4.17%,-41.12%,Materials,22.08M
1510,B4P,B4PBeforepay Group Ltd,$0.625,+0.81%,+47.06%,+66.67%,+60.26%,Financials,22M
1511,VTM,VTMVictory Metals Ltd,$0.27,-3.57%,+25.58%,+35.00%,+52.11%,Materials,21.84M
1512,PGY,PGYPilot Energy Ltd,$0.021,0.00%,-25.00%,-8.70%,+23.53%,Energy,21.79M
1513,DBBF,DBBFBetashares Ethical Diversified Balanced ETF,$22.78,+0.80%,+1.61%,-0.74%,+0.98%,Financials,21.73M
1514,EINC,EINCBetashares MRTN Currie EQY Inc Fund (Managed Fund),$7.89,+1.28%,+3.14%,-2.71%,-2.23%,Financials,21.71M
1515,CXZ,CXZConnexion Telematics Ltd,$0.023,0.00%,-4.17%,0.00%,+109.09%,Information Technology,21.67M
1516,PXS,PXSPharmaxis Ltd,$0.03,-3.23%,-9.09%,-9.09%,-54.55%,Health Care,21.66M
1517,CSX,CSXCleanspace Holdings Ltd,$0.28,-5.09%,-6.67%,-3.45%,-51.72%,Health Care,21.6M
1518,PNN,PNNPower Minerals Ltd,$0.27,0.00%,+14.89%,+10.20%,-43.75%,Materials,21.52M
1519,SRN,SRNSurefire Resources NL,$0.013,-18.75%,-7.14%,-13.33%,0.00%,Materials,21.51M
1520,SKS,SKSSKS Technologies Group Ltd,$0.195,0.00%,+11.43%,+2.63%,-13.33%,Industrials,21.41M
1521,RMI,RMIResource Mining Corporation Ltd,$0.038,0.00%,+5.56%,-11.63%,-59.55%,Materials,21.37M
1522,EM2,EM2Eagle Mountain Mining Ltd,$0.07,+4.48%,-1.41%,-12.50%,-62.16%,Materials,21.35M
1523,SBW,SBWShekel Brainweigh Ltd,$0.105,0.00%,0.00%,+10.53%,+8.25%,Information Technology,21.35M
1524,TCF,TCF360 Capital Mortgage REIT,$5.15,+1.98%,-0.77%,+0.98%,-4.63%,Financials,21.28M
1525,FRX,FRXFlexiroam Ltd,$0.032,-5.88%,-3.03%,-11.11%,-15.79%,Communication Services,21.25M
1526,BTR,BTRBrightstar Resources Ltd,$0.011,0.00%,+4.76%,0.00%,-35.29%,Materials,21.07M
1527,RIM,RIMRimfire Pacific Mining Ltd,$0.01,+11.11%,+42.86%,+66.67%,+25.00%,Materials,21.05M
1528,VMC,VMCVenus Metals Corporation Ltd,$0.11,0.00%,+10.00%,-12.00%,+26.13%,Materials,20.87M
1529,CSE,CSECopper Strike Ltd,$0.155,0.00%,0.00%,0.00%,+3.33%,Materials,20.81M
1530,AHI,AHIAdvanced Health Intelligence Ltd,$0.095,-5.00%,-26.92%,-36.67%,-9.52%,Health Care,20.68M
1531,AYI,AYIA1 Investments & Resources Ltd,$0.001,0.00%,0.00%,0.00%,0.00%,Financials,20.53M
1532,ALV,ALVAlvo Minerals Ltd,$0.22,0.00%,+33.33%,+37.50%,+29.41%,Materials,20.49M
1533,EPM,EPMEclipse Metals Ltd,$0.01,+5.26%,-16.67%,-23.08%,-44.44%,Energy,20.44M
1534,MAN,MANMandrake Resources Ltd,$0.034,0.00%,+3.03%,-15.00%,-15.00%,Materials,20.36M
1535,NCCGA,NCCGANaos Emerging Opportunities Company Ltd,$87.80,0.00%,+0.92%,-1.35%,+2.69%,N/A,20.19M
1536,WLD,WLDWellard Ltd,$0.038,0.00%,0.00%,+2.70%,-48.65%,Consumer Staples,20.19M
1537,XMET,XMETBetashares Energy Transition Metals ETF,$6.96,+2.20%,-2.93%,-8.78%,-11.68%,Financials,20.19M
1538,ECP,ECPECP Emerging Growth Ltd,$1.10,0.00%,-6.78%,-5.17%,+22.22%,Financials,20.17M
1539,FRM,FRMFarm Pride Foods Ltd,$0.14,0.00%,+7.69%,0.00%,+59.01%,Consumer Staples,20.14M
1540,SPN,SPNSparc Technologies Ltd,$0.235,-6.00%,-2.08%,+6.82%,-67.13%,Materials,20.13M
1541,GW1,GW1Greenwing Resources Ltd,$0.115,-11.54%,-17.86%,-17.86%,-64.06%,Materials,20.04M
1542,AMO,AMOAmbertech Ltd,$0.21,-2.33%,+5.00%,+2.44%,-32.26%,Information Technology,19.99M
1543,INV,INVInvestsmart Group Ltd,$0.14,0.00%,-3.45%,-20.00%,-47.17%,Financials,19.95M
1544,TG6,TG6TG Metals Ltd,$0.495,+16.47%,+371.43%,+395.00%,+296.00%,Materials,19.95M
1545,VBC,VBCVerbrec Ltd,$0.09,0.00%,0.00%,-10.00%,-28.00%,Industrials,19.93M
1546,ODY,ODYOdyssey Gold Ltd,$0.026,+18.18%,-7.14%,+30.00%,-10.35%,Materials,19.9M
1547,LCL,LCLLCL Resources Ltd,$0.025,0.00%,-13.79%,-10.71%,+15.39%,Materials,19.86M
1548,CNQ,CNQClean TEQ Water Ltd,$0.305,-1.61%,+1.67%,-25.61%,-18.12%,Industrials,19.84M
1549,CG1,CG1Carbonxt Group Ltd,$0.072,0.00%,+20.00%,+12.50%,-34.55%,Materials,19.82M
1550,REE,REERAREX Ltd,$0.029,-3.33%,-9.38%,-14.71%,-42.00%,Materials,19.82M
1551,SLM,SLMSolis Minerals Ltd,$0.255,0.00%,+24.39%,+4.08%,+292.31%,Materials,19.82M
1552,TMS,TMSTennant Minerals Ltd,$0.026,+4.00%,0.00%,-16.13%,-13.33%,Materials,19.75M
1553,WMG,WMGWestern Mines Group Ltd,$0.295,+3.51%,+1.72%,+1.72%,+145.83%,Materials,19.68M
1554,OJC,OJCThe Original Juice Co. Ltd,$0.08,0.00%,0.00%,-18.37%,-28.57%,Consumer Staples,19.57M
1555,MAG,MAGMagmatic Resources Ltd,$0.064,0.00%,+1.59%,-8.57%,-39.05%,Materials,19.56M
1556,BIO,BIOBiome Australia Ltd,$0.12,0.00%,-7.69%,-11.11%,+42.86%,Consumer Staples,19.56M
1557,YBR,YBRYellow Brick Road Holdings Ltd,$0.059,0.00%,0.00%,+5.36%,-32.18%,Financials,19.46M
1558,BTC,BTCBTC Health Ltd,$0.06,0.00%,+9.09%,+50.00%,+50.00%,Financials,19.45M
1559,BKG,BKGBooktopia Group Ltd,$0.085,-4.49%,+3.66%,-22.73%,-61.36%,Consumer Discretionary,19.4M
1560,CDX,CDXCardiex Ltd,$0.135,0.00%,0.00%,0.00%,-55.00%,Health Care,19.4M
1561,FIN,FINFIN Resources Ltd,$0.031,+3.33%,+29.17%,+158.33%,+29.17%,Materials,19.25M
1562,BM8,BM8Battery Age Minerals Ltd,$0.215,+2.38%,-8.51%,-23.21%,-57.00%,Materials,19.16M
1563,HNR,HNRHannans Ltd,$0.007,-12.50%,0.00%,-12.50%,-66.67%,Materials,19.12M
1564,FTZ,FTZFertoz Ltd,$0.074,+5.71%,+13.85%,-13.95%,-57.71%,Materials,19.08M
1565,CI1,CI1Credit Intelligence Ltd,$0.215,+2.38%,0.00%,+48.28%,+65.39%,Industrials,18.93M
1566,UNT,UNTUnith Ltd,$0.021,+10.53%,0.00%,-12.50%,-16.00%,Communication Services,18.89M
1567,PBL,PBLParabellum Resources Ltd,$0.345,0.00%,0.00%,0.00%,-33.01%,Materials,18.88M
1568,MOZ,MOZMosaic Brands Ltd,$0.105,-12.50%,+5.00%,-19.23%,-72.37%,Consumer Discretionary,18.74M
1569,CF1,CF1Complii Fintech Solutions Ltd,$0.033,0.00%,+10.00%,-5.71%,-48.44%,Information Technology,18.73M
1570,CETF,CETFVaneck Ftse China A50 ETF,$50.86,+0.43%,+0.59%,-3.42%,+2.17%,Financials,18.72M
1571,DOC,DOCDoctor Care Anywhere Group Plc,$0.051,-3.77%,-5.56%,-7.27%,-23.88%,Health Care,18.7M
1572,LSA,LSALachlan Star Ltd,$0.09,0.00%,-5.26%,+12.50%,-30.77%,Materials,18.68M
1573,FSIGA,FSIGAFlagship Investments Ltd,$2.52,0.00%,0.00%,-3.08%,-1.56%,N/A,18.67M
1574,GLL,GLLGalilee Energy Ltd,$0.055,0.00%,-8.33%,+7.84%,-81.36%,Energy,18.62M
1575,NIM,NIMNimy Resources Ltd,$0.24,-4.00%,+6.67%,+26.32%,0.00%,Materials,18.59M
1576,MPP,MPPMetro Performance Glass Ltd,$0.10,0.00%,0.00%,0.00%,-44.44%,Industrials,18.54M
1577,PAB,PABPATRYS Ltd,$0.009,0.00%,+12.50%,+28.57%,-52.63%,Health Care,18.52M
1578,WEMG,WEMGSPDR S&P Emerging Markets Carbon Control Fund,$21.11,+1.34%,+1.34%,-1.54%,+6.35%,Financials,18.46M
1579,MTL,MTLMantle Minerals Ltd,$0.003,0.00%,0.00%,+50.00%,0.00%,Materials,18.44M
1580,BML,BMLBoab Metals Ltd,$0.105,+16.67%,+36.36%,-16.00%,-53.33%,Materials,18.32M
1581,BMR,BMRBallymore Resources Ltd,$0.125,0.00%,-3.85%,+25.00%,-26.47%,Materials,18.27M
1582,RAD,RADRadiopharm Theranostics Ltd,$0.076,-5.00%,-23.37%,-32.95%,-32.95%,Health Care,18.19M
1583,OEC,OECOrbital Corporation Ltd,$0.13,+8.33%,-7.14%,-10.35%,-48.00%,Industrials,18.03M
1584,PGO,PGOPacgold Ltd,$0.215,0.00%,-8.51%,+13.16%,-41.10%,Materials,18.01M
1585,RVS,RVSRevasum Inc,$0.17,+3.03%,-2.86%,+47.83%,+30.77%,Information Technology,18.01M
1586,SKY,SKYSKY Metals Ltd,$0.039,0.00%,-2.50%,-9.30%,-9.30%,Materials,17.99M
1587,AJL,AJLAJ Lucas Group Ltd,$0.013,0.00%,0.00%,0.00%,-63.89%,Industrials,17.88M
1588,AON,AONApollo Minerals Ltd,$0.032,+6.67%,+14.29%,+18.52%,-36.00%,Materials,17.81M
1589,OSL,OSLOncosil Medical Ltd,$0.009,0.00%,+12.50%,-10.00%,-76.92%,Health Care,17.78M
1590,TIA,TIATian An Australia Ltd,$0.205,-12.77%,-22.64%,-29.31%,-14.58%,Real Estate,17.75M
1591,BTN,BTNButn Ltd,$0.097,0.00%,-3.00%,-28.15%,-52.68%,Financials,17.75M
1592,AQN,AQNAquirian Ltd,$0.22,-2.22%,0.00%,+22.22%,-35.29%,Industrials,17.75M
1593,EQX,EQXEquatorial Resources Ltd,$0.135,0.00%,0.00%,-12.90%,-15.63%,Materials,17.75M
1594,SCN,SCNScorpion Minerals Ltd,$0.051,0.00%,-13.56%,-12.07%,-27.14%,Materials,17.68M
1595,SGI,SGIStealth Global Holdings Ltd,$0.175,+6.06%,+6.06%,+6.06%,+52.17%,Industrials,17.67M
1596,ORM,ORMOrion Metals Ltd,$0.03,0.00%,0.00%,0.00%,0.00%,Materials,17.66M
1597,AC8,AC8Auscann Group Holdings Ltd,$0.04,0.00%,0.00%,0.00%,0.00%,Health Care,17.62M
1598,VMS,VMSVenture Minerals Ltd,$0.009,0.00%,0.00%,-18.18%,-57.14%,Materials,17.55M
1599,XTC,XTCXantippe Resources Ltd,$0.001,0.00%,0.00%,0.00%,-77.78%,Materials,17.53M
1600,1AE,1AEAurora Energy Metals Ltd,$0.11,0.00%,+12.25%,-29.03%,-46.34%,Materials,17.51M
1601,WRM,WRMWhite Rock Minerals Ltd,$0.063,0.00%,0.00%,0.00%,-10.00%,Materials,17.51M
1602,AX8,AX8Accelerate Resources Ltd,$0.037,-5.13%,0.00%,+54.17%,+27.59%,Materials,17.46M
1603,PGM,PGMPlatina Resources Ltd,$0.028,0.00%,+21.74%,+3.70%,+43.59%,Materials,17.45M
1604,AAU,AAUAntilles Gold Ltd,$0.022,-4.35%,+2.33%,-12.00%,-51.11%,Materials,17.44M
1605,CMD,CMDCassius Mining Ltd,$0.035,+6.06%,0.00%,+9.38%,+16.67%,Materials,17.39M
1606,MVOL,MVOLIshares Edge MSCI Australia Minimum Volatility ETF,$28.30,0.00%,-0.14%,-2.21%,+0.18%,Financials,17.36M
1607,KAM,KAMK2 Asset Management Holdings Ltd,$0.072,+2.86%,+5.88%,+2.86%,+80.00%,Financials,17.36M
